articleTitle!year!articleLink
Success Factors and Challenges in Behavior Driven Development!2020!https://www.researchgate.net/publication/363668821_Success_Factors_and_Challenges_in_Behavior_Driven_Development?_sg=iLpZRAn6ZtRHqVNIDBBcuvpCDHqlAFd7Mv5o0Fryj_nxwc8sB3eC6j_84zCbQb5rS2m7qTOUD04sG9M
A novel risk management model in the Scrum and extreme programming hybrid methodology!2022!https://www.researchgate.net/publication/359452055_A_novel_risk_management_model_in_the_Scrum_and_extreme_programming_hybrid_methodology?_sg=i9LCx3TUOkjwjsHdBRF6Bt1EUYq_Nb5zb77eZnL6-W3HX390N6lJvmXIUE3i9nIK_wQZmUJtLjrHQ8E
A brief review on: A statistical analysis of the effects of Scrum and Kanban on software development projects!2021!https://www.researchgate.net/publication/354331814_A_brief_review_on_A_statistical_analysis_of_the_effects_of_Scrum_and_Kanban_on_software_development_projects?_sg=MH1sVi3AxgzG3dmtTvzafBAPSUmMvnuBNAhLWDU_OBOl7UmSfjSImQ8a6IW5OKsc78BgaVhs57HbgtA
Enabling and Limiting factors in eXtreme Programming (XP) with Evaluation Framework!2019!https://www.researchgate.net/publication/335710612_Enabling_and_Limiting_factors_in_eXtreme_Programming_XP_with_Evaluation_Framework?_sg=JEoIzkF0mXiJe4Ao94yu9zuMTqfJ3io-0c__X5U0tvXEHf0vHuEBFRdaDXoF6-kvvx9HA3G7j8uhh2w
Empirical Study of Test Driven Development with Scrum!2019!https://www.researchgate.net/publication/334542373_Empirical_Study_of_Test_Driven_Development_with_Scrum?_sg=sxaB7n-GVvu29oY6YI7lTotRm8S920wUyMLvV4E2-TGAsbGTCjpOgAASVn5rrEoPVD1IdNu_pPQAvtg
Implementing Scrum and Kanban Approaches for E-Commerce Web Application: An Agile Framework!2021!https://www.researchgate.net/publication/353014043_Implementing_Scrum_and_Kanban_Approaches_for_E-Commerce_Web_Application_An_Agile_Framework?_sg=DtY9XpVYnyr2VUeuZeR0QXAYw-KxkPlsxG1lDfej-GZGoK5rW7y3h0llIWSIqrqN4tLK95Qq8Bz2cUE
eXtreme Modeling: an approach to agile model-based development!2019!https://www.researchgate.net/publication/340866345_eXtreme_Modeling_an_approach_to_agile_model-based_development?_sg=KPsfOkcnX29fY8pdKgpY8T72BJJ6sHD5x_aMzZCFcNu8LSwD1KzNCT60_Rt2VgGVi3yDJhIx1G4ne3U
Using Trello to Support Agile and Lean Learning with Scrum and Kanban in Teacher Professional Development!2018!https://www.researchgate.net/publication/330478247_Using_Trello_to_Support_Agile_and_Lean_Learning_with_Scrum_and_Kanban_in_Teacher_Professional_Development?_sg=-zuxGhQtQy7vDFvkSuVMOPtTLB9h5-FxQBsEsolz-qaMFDb_ziOjhBaND-kd6cI1SOAY7jE1vwi1Md8
Secure Agile Software Development with Scrum Strategy!2023!https://www.researchgate.net/publication/369995612_Secure_Agile_Software_Development_with_Scrum_Strategy?_sg=HLiSr-CBAtsRuGOHMrxgxcoPY2KaXeQRjIAWzlwbMi4RscdGA-n5hbcBX1qE22CAKCNf4MzzIWpjMZQ
SISTEM INFORMASI PENERIMAAN PEGAWAI DENGAN METODE AGILE EXTREME PROGRAMMING!2022!https://www.researchgate.net/publication/369983204_SISTEM_INFORMASI_PENERIMAAN_PEGAWAI_DENGAN_METODE_AGILE_EXTREME_PROGRAMMING?_sg=wqT5e9bbOFr3Q93YOUhmp29X005dxTL4SUKprcSgc74fzILeXh7Wa7lGuYI6q-z6s76UHrvNxx8CkT8
Scrum and eXtreme Programming (XP)!2018!https://www.researchgate.net/publication/326962352_Scrum_and_eXtreme_Programming_XP?_sg=d7Xntgv-9hZYoWR50mb9KiftZH71-xCCZ_N8DOd8EjX0v_kjN9QNGfREprKA1_ErDTMMNfH_DYTEbmE
To what extent the medical device software regulations can be achieved with agile software development methods? XP—DSDM—Scrum!2019!https://www.researchgate.net/publication/331410565_To_what_extent_the_medical_device_software_regulations_can_be_achieved_with_agile_software_development_methods_XP-DSDM-Scrum?_sg=4TxhuWXuEg4iNm6ZLHAjINpA8WVe5KXPZpc1-DoOJ7FS34olUYxwfjGvAG755vkUT8d30J0gYb9L2_s
Nonlinear Project Management: Agile, Scrum and Kanban for the Construction Industry!2022!https://www.researchgate.net/publication/356757885_Nonlinear_Project_Management_Agile_Scrum_and_Kanban_for_the_Construction_Industry?_sg=muSQ01IjDCQbQzo3Jyn1ZuaGBO7c67mkMj6jodP-zvxvHeODHAbpjCz7IvyDhif43n1U-CDbgDfD2PE
A Critical Analysis of Requirement Management in Agile Development!2022!https://www.researchgate.net/publication/365745450_A_Critical_Analysis_of_Requirement_Management_in_Agile_Development?_sg=EjMS7Q28d769UfjigyFy_zfj_6spASrbzhwlmG2pz7fGLE1pnADGgDZokbl-fedg1yYl9CxvbmIw46E
Agile Software Development Processes Implementing Issues and Challenges with Scrum!2022!https://www.researchgate.net/publication/368513219_Agile_Software_Development_Processes_Implementing_Issues_and_Challenges_with_Scrum?_sg=Zl6yI5xlPFV9aJAlZd2gh8b9RDyI8cTkdlk8luQlFK6vPnIXF4kxnF6cEdrw3voHK1bw6-pYidtru6w
Agile Methodologies Applied to the Development of Internet of Things (IoT)-Based Systems: A Review!2023!https://www.researchgate.net/publication/367025386_Agile_Methodologies_Applied_to_the_Development_of_Internet_of_Things_IoT-Based_Systems_A_Review?_sg=Yx5-ZIRVK25VsDynd_uc4v96GD2WiU6ybmkH0VWIveqkMI6k1XlYJw1HeKKSVPL8DDeOOBTHLhjRXSE
Investigating the Capability of Agile Processes to Support Medical Devices Regulations: The Case of XP, Scrum, and FDD with EU MDR Regulations!2019!https://www.researchgate.net/publication/334759066_Investigating_the_Capability_of_Agile_Processes_to_Support_Medical_Devices_Regulations_The_Case_of_XP_Scrum_and_FDD_with_EU_MDR_Regulations?_sg=Mbw_cHNABA6nfvA69JGCNJKt57-TQciFrIlng4MpnhDminKg4ZsjCRp8BJolxelkM89DohUhidRy9Ns
Agile Methods in Game Programming based on Scrum!2020!https://www.researchgate.net/publication/344762491_AGILE_METHODS_IN_GAME_PROGRAMMING_BASED_ON_SCRUM?_sg=OP56E4Y5fxl1vYyrt44HilsSwOFDCIAblmpnrQXytBTEQRar_wXwXU3tOWlL86GH0pvi0NdGW48K3qA
SIDD-SCRUM ITERATION DRIVEN DEVELOPMENT: AN AGILE SOFTWARE DEVELOPMENT AND MANAGEMENT PROCESS BASED ON SCRUM!2018!https://www.researchgate.net/publication/327799333_SIDD-SCRUM_ITERATION_DRIVEN_DEVELOPMENT_AN_AGILE_SOFTWARE_DEVELOPMENT_AND_MANAGEMENT_PROCESS_BASED_ON_SCRUM?_sg=NJ-HT2xTyZJgVCQoKBdgrCrhE8XgpytFB-uZ2X6e-o5Fiy4EzTzlbyOBPNnHjJBkHq9F4zULQ9rKMa8
eXtreme .NET: Introducing eXtreme Programming Techniques to .NET Developers (Microsoft.Net Development)!2023!https://www.researchgate.net/publication/234796894_eXtreme_NET_Introducing_eXtreme_Programming_Techniques_to_NET_Developers_MicrosoftNet_Development?_sg=O5DrG-iyI_5mOj9xWTRZax2Ku4gdyzTBErwSATDv_dC8amFY63SJ7gS-UAk77XLi_G2dx0NVRj104ts
Lean Agile Integration for the Development of Large Size Projects!2019!https://www.researchgate.net/publication/332866487_Lean_Agile_Integration_for_the_Development_of_Large_Size_Projects?_sg=ieAm2eghIv2_z90-hJ-V2mgxpmuviK0z-ou1__UV81M8CqqNROWuWdKX3hgU0J69nsnK9yr7UdbSQWM
Agile Processes in Software Engineering and Extreme Programming – Workshops XP 2021 Workshops, Virtual Event, June 14–18, 2021, Revised Selected Papers!2021!https://www.researchgate.net/publication/362570519_Agile_Processes_in_Software_Engineering_and_Extreme_Programming_-_Workshops_XP_2021_Workshops_Virtual_Event_June_14-18_2021_Revised_Selected_Papers?_sg=nGonyhw11lai2L3OaaggVPrrx17u6piN8aQdhfExUDM_Tw2VyOIvKIFMMnllLoqnG7q6lDRcrJAaEiA
Agile Scrum Issues at Large-Scale Distributed Projects: Scrum Project Development At Large!2022!https://www.researchgate.net/publication/357496167_Agile_Scrum_Issues_at_Large-Scale_Distributed_Projects_Scrum_Project_Development_At_Large?_sg=yQpjL0VUqVknE7WoaamoWbXDmP-MZjAGmBxGCi6mJpG6seyTTdqrLj_ui5bcLV4OmJOebY3VC85uMWk
Integration of Agile Methodologies and Model-Driven Development: Case Study-Based Comparison!2021!https://www.researchgate.net/publication/348119637_Integration_of_Agile_Methodologies_and_Model-Driven_Development_Case_Study-Based_Comparison?_sg=cHqIUNM6QZRMkMoOuWaFXVlaqR8UfXM7SqIzRMtYpXTsMaTsd7S50eSFduU-71XNxRi_bgYzpcHG_g8
eXtreme Programming, Agile Methodologies, Software Project Management, Customer Role, Rigorous Testing!2022!https://www.researchgate.net/publication/357490437_eXtreme_Programming_Agile_Methodologies_Software_Project_Management_Customer_Role_Rigorous_Testing?_sg=8NH08wkEfcW7YLmv0cLZViYgNOqDV1-YVg9hOTGR9Ej4SY90u894Qk2TeYjPE3HkJeJfmoX0p3JLPtk
Effectiveness of Scrum and Kanban on Agile-Based Software Maintenance Projects!2020!https://www.researchgate.net/publication/339672754_Effectiveness_of_Scrum_and_Kanban_on_Agile-Based_Software_Maintenance_Projects?_sg=wFJDYJF_iWnqdfKCSRUFYKxVakLLiu297maAs5L9z9pCrnwbGEx7T40WFe2YxrzS5vlseuK5SIqZXKo
Mr. Scrum: A Reference Model to Foster and Facilitate the Adoption of Scrum in the Agile Software Development Companies!2022!https://www.researchgate.net/publication/349773711_Mr_Scrum_A_Reference_Model_to_Foster_and_Facilitate_the_Adoption_of_Scrum_in_the_Agile_Software_Development_Companies?_sg=a3UIrof33LkFMQOBTedBUR0BBxwLjVZPJn6zu4lwMnNRsUtjmwItjNyPxXOAP9RcU2MD86WvTl5sBmQ
Software Development Dengan Extreme Programming (XP) Pada Aplikasi Deteksi Kemiripan Judul Skripsi Berbasis Android!2020!https://www.researchgate.net/publication/352181542_Software_Development_Dengan_Extreme_Programming_XP_Pada_Aplikasi_Deteksi_Kemiripan_Judul_Skripsi_Berbasis_Android?_sg=TiWjBiit3IYKelPlsIcU-kS0gTzSSNwNPOnhzhD1f9c5kak_b9pA4NJ4ma-s9ip6HaJl-QOkbMYUpRE
SIMPEL (Sistem Informasi Manajemen Pelatihan) Internal BRI Menggunakan Metode Agile dengan Model Extreme Programming dan Algoritma Brute Force!2023!https://www.researchgate.net/publication/370450629_SIMPEL_Sistem_Informasi_Manajemen_Pelatihan_Internal_BRI_Menggunakan_Metode_Agile_dengan_Model_Extreme_Programming_dan_Algoritma_Brute_Force?_sg=ztgXRV9B-zqIGh_InpFZ7PfnyRIJZzzNTIwD69W3zW2cxp6SZEf1GK5CARYtrgJfKusHd2UB5pNoVTI
Behavior-Driven Development applied in Agile Teams of a Financial Institution!2022!https://www.researchgate.net/publication/365141306_Behavior-Driven_Development_applied_in_Agile_Teams_of_a_Financial_Institution?_sg=GwWdWCg2xOrwM2HoZQH2g2w9pIS-PA2xeygyAMcXXChcJki2Vqoz1iMa33F725-GzwEE20oExlsCItk
The Impact of Agile Methodologies and Cost Management Success Factors An Empirical Study!2019!https://www.researchgate.net/publication/329468182_The_Impact_of_Agile_Methodologies_and_Cost_Management_Success_Factors_An_Empirical_Study?_sg=gqQkqcM8whe025w8qvu02tG7UTkVuNmqr9K--zUSIg5dBnJ1DQhHN6OWRE5DCh95lGbr_EJzAmnmXcU
Implementing Agile Scrum Methodology in The Development of SICITRA Mobile Application!2023!https://www.researchgate.net/publication/368368448_Implementing_Agile_Scrum_Methodology_in_The_Development_of_SICITRA_Mobile_Application?_sg=bsf4ERcXuEI26s63qF2fATKeoqxocvElB4HLujdgpigTAc4YT56HviHqaW0VsTTiZBTyAOeJkmanOlU
AGILE: OPPORTUNITIES AND PERSPECTIVES OF APPLICATION IN PUBLIC ADMINISTRATION (LITERATURE REVIEW)!2022!https://www.researchgate.net/publication/361453964_AGILE_OPPORTUNITIES_AND_PERSPECTIVES_OF_APPLICATION_IN_PUBLIC_ADMINISTRATION_LITERATURE_REVIEW?_sg=hYBZY2WpuWZdDW7bBl6t7wTg6iU6G3E9qYX4gBlgsEsT8iGE5NsNgYT2JqqI4PJIPp0RdXCIZg0gHB0
Rancang Bangun Sistem Informasi Company Profile Berbasis Android Menggunakan Metode Extreme Programming (XP)!2023!https://www.researchgate.net/publication/368308077_RANCANG_BANGUN_SISTEM_INFORMASI_COMPANY_PROFILE_BERBASIS_ANDROID_MENGGUNAKAN_METODE_EXTREME_PROGRAMMING_XP?_sg=S9ry9U0Vgq0M-6VC6gET_Vmt0kjD_USsyxBlz33yX_Qrr4xeqCEcHgt5NeKMmjN6Hkr9bqeZHlYg8mo
Agile MERODE: a model-driven software engineering method for user-centric and value-based development!2022!https://www.researchgate.net/publication/361356694_Agile_MERODE_a_model-driven_software_engineering_method_for_user-centric_and_value-based_development?_sg=oFfBrY-ycDfJu2M93EuuhoFJuMJUw0dMLEboAeztjf2__W5HB_ekITF1t6djGAS5ihNXxHq842KoIFc
Scrum: An Agile Software Development Process and Metrics!2019!https://www.researchgate.net/publication/339169149_Scrum_An_Agile_Software_Development_Process_and_Metrics?_sg=SQuKWatg5ITfhXl8yjEVupRvF5smPAZ4S0dXlYZ-Dn-UUyTKbrWos1fQj_OMDohoEAON3IHR9zaPi5g
Collaborative experience between scientific software projects using Agile Scrum development!2022!https://www.researchgate.net/publication/362306280_Collaborative_experience_between_scientific_software_projects_using_Agile_Scrum_development?_sg=6W3E_3DFI0y5jXEDGHfktMlWuQhtLPlP0PrjURYq1kdtTexPznuAjlpeggQSo85gDYYgkvVSUzalZ84
Behavior-Driven Development: A case study on its impacts on agile development teams!2020!https://www.researchgate.net/publication/346083645_Behavior-Driven_Development_A_case_study_on_its_impacts_on_agile_development_teams?_sg=uQfzPMGuWUxMZD9DgjnBrVWDOufmgppIMehmPi8fNzWnYvdEoBNAHBxuo-nm5xNvCgOMjHvQpKfVKAA
From a Scrum Reference Ontology to the Integration of Applications for Data-Driven Software Development!2021!https://www.researchgate.net/publication/350158531_From_a_Scrum_Reference_Ontology_to_the_Integration_of_Applications_for_Data-Driven_Software_Development?_sg=6Y79aFocpwbLLYnuL_YXgCQNKSQYMSfWqQFR6dyutVGZky2EPFyYMKuqWVMwjMOclY7_EZj49G0i8d8
Agility in Projects!2022!https://www.researchgate.net/publication/364542794_Agility_in_Projects?_sg=rI7Mn-yphl1yuLC7Tq0JNGjIV_BB9kb3LpflzeheHU00g6feuN4pVVbvFmsPcDlX7JWLtoLfPvi21UE
METODOLOGIAS ÁGEIS: um comparativo entre extreme programming (XP) e scrum!2022!https://www.researchgate.net/publication/359235078_METODOLOGIAS_AGEIS_um_comparativo_entre_extreme_programming_XP_e_scrum?_sg=h2A2J2NAWZLviHqd9bGSUK2AiQ1MSo3FVaSElXvIHu8paU4Tf1MYBpw2QIx50OHJiJqeGKat90ld7Z8
Towards medium-scale and large-scale game development using agile-based scrum!2020!https://www.researchgate.net/publication/348564158_Towards_medium-scale_and_large-scale_game_development_using_agile-based_scrum?_sg=taGaqktsPIot3C_9dIdOWLwHw3auzVLYIeTRkFgQOLVXQbE-SGSBzU_KZg8T082LAFWyvZLevEjuunE
